university,yop_kodu,year,program,tercih_sayisi
istanbul_29_mayis_universitesi,202210348,2024,Astronomi Ve Uzay Bilimleri,1
istanbul_29_mayis_universitesi,202210348,2024,Fransızca Mütercim Ve Tercümanlık,3
istanbul_29_mayis_universitesi,202210348,2024,İngiliz Dilbilimi,2
istanbul_29_mayis_universitesi,202210348,2024,İngiliz Dili Ve Edebiyatı,88
istanbul_29_mayis_universitesi,202210348,2024,İngilizce Mütercim Ve Tercümanlık,48
istanbul_29_mayis_universitesi,202210348,2024,İngilizce Öğretmenliği,61
istanbul_29_mayis_universitesi,202210348,2024,İspanyol Dili Ve Edebiyatı,1
istanbul_29_mayis_universitesi,202210348,2024,İtalyan Dili Ve Edebiyatı,1
istanbul_29_mayis_universitesi,202210348,2024,Kore Dili Ve Edebiyatı,1
istanbul_29_mayis_universitesi,202210348,2024,Psikoloji,8
istanbul_29_mayis_universitesi,202210348,2024,Çeviribilimi,1
istanbul_29_mayis_universitesi,202210348,2024,Şehir Ve Bölge Planlama,1
istanbul_29_mayis_universitesi,202210349,2022,Alman Dili ve Edebiyatı,9
istanbul_29_mayis_universitesi,202210349,2022,Almanca Mütercim ve Tercümanlık (Fakülte),5
istanbul_29_mayis_universitesi,202210349,2022,Almanca Öğretmenliği,6
istanbul_29_mayis_universitesi,202210349,2022,Amerikan Kültürü ve Edebiyatı,5
istanbul_29_mayis_universitesi,202210349,2022,Arap Dili ve Edebiyatı,2
istanbul_29_mayis_universitesi,202210349,2022,Arapça Mütercim ve Tercümanlık (Fakülte),3
istanbul_29_mayis_universitesi,202210349,2022,Çeviribilimi,2
istanbul_29_mayis_universitesi,202210349,2022,Fizyoterapi ve Rehabilitasyon (Fakülte),1
istanbul_29_mayis_universitesi,202210349,2022,Fransız Dili ve Edebiyatı,2
istanbul_29_mayis_universitesi,202210349,2022,Fransızca Mütercim ve Tercümanlık,1
istanbul_29_mayis_universitesi,202210349,2022,Fransızca Öğretmenliği,6
istanbul_29_mayis_universitesi,202210349,2022,İngiliz Dili ve Edebiyatı,165
istanbul_29_mayis_universitesi,202210349,2022,İngilizce Mütercim ve Tercümanlık (Fakülte),55
istanbul_29_mayis_universitesi,202210349,2022,İngilizce Mütercim ve Tercümanlık (Yüksekokul),6
istanbul_29_mayis_universitesi,202210349,2022,İngilizce Öğretmenliği,60
istanbul_29_mayis_universitesi,202210349,2022,Japon Dili ve Edebiyatı,1
istanbul_29_mayis_universitesi,202210349,2022,Karşılaştırmalı Edebiyat,1
istanbul_29_mayis_universitesi,202210349,2022,Kore Dili ve Edebiyatı,1
istanbul_29_mayis_universitesi,202210349,2022,Ön Lisans,2
istanbul_29_mayis_universitesi,202210349,2022,Rus Dili ve Edebiyatı,6
istanbul_29_mayis_universitesi,202210349,2022,Turizm Rehberliği (Fakülte),2
istanbul_29_mayis_universitesi,202210349,2022,Turizm Rehberliği (Yüksekokul),1
istanbul_29_mayis_universitesi,202210349,2023,Alman Dili ve Edebiyatı,3
istanbul_29_mayis_universitesi,202210349,2023,Almanca Mütercim ve Tercümanlık (Fakülte),1
istanbul_29_mayis_universitesi,202210349,2023,Almanca Öğretmenliği,4
istanbul_29_mayis_universitesi,202210349,2023,Amerikan Kültürü ve Edebiyatı,9
istanbul_29_mayis_universitesi,202210349,2023,Çağdaş Yunan Dili ve Edebiyatı,1
istanbul_29_mayis_universitesi,202210349,2023,Dilbilimi,6
istanbul_29_mayis_universitesi,202210349,2023,Eski Yunan Dili ve Edebiyatı,2
istanbul_29_mayis_universitesi,202210349,2023,Fransız Dili ve Edebiyatı,3
istanbul_29_mayis_universitesi,202210349,2023,Fransızca Mütercim ve Tercümanlık,3
istanbul_29_mayis_universitesi,202210349,2023,Fransızca Öğretmenliği,5
istanbul_29_mayis_universitesi,202210349,2023,İngiliz Dilbilimi,1
istanbul_29_mayis_universitesi,202210349,2023,İngiliz Dili ve Edebiyatı,160
istanbul_29_mayis_universitesi,202210349,2023,İngilizce Mütercim ve Tercümanlık (Fakülte),49
istanbul_29_mayis_universitesi,202210349,2023,İngilizce Mütercim ve Tercümanlık (Yüksekokul),9
istanbul_29_mayis_universitesi,202210349,2023,İngilizce Öğretmenliği,40
istanbul_29_mayis_universitesi,202210349,2023,Ön Lisans,21
istanbul_29_mayis_universitesi,202210349,2023,Turizm Rehberliği (Fakülte),3
istanbul_29_mayis_universitesi,202210349,2024,Alman Dili Ve Edebiyatı,28
istanbul_29_mayis_universitesi,202210349,2024,Almanca Mütercim Ve Tercümanlık,11
istanbul_29_mayis_universitesi,202210349,2024,Almanca Öğretmenliği,15
istanbul_29_mayis_universitesi,202210349,2024,Amerikan Kültürü Ve Edebiyatı,10
istanbul_29_mayis_universitesi,202210349,2024,Arap Dili Ve Edebiyatı,6
istanbul_29_mayis_universitesi,202210349,2024,Arapça Mütercim Ve Tercümanlık,5
istanbul_29_mayis_universitesi,202210349,2024,Arapça Öğretmenliği,5
istanbul_29_mayis_universitesi,202210349,2024,Dil Ve Konuşma Terapisi,1
istanbul_29_mayis_universitesi,202210349,2024,Dilbilimi,10
istanbul_29_mayis_universitesi,202210349,2024,Eski Yunan Dili Ve Edebiyatı,3
istanbul_29_mayis_universitesi,202210349,2024,Fars Dili Ve Edebiyatı,3
istanbul_29_mayis_universitesi,202210349,2024,Fransız Dili Ve Edebiyatı,12
istanbul_29_mayis_universitesi,202210349,2024,Fransızca Mütercim Ve Tercümanlık,6
istanbul_29_mayis_universitesi,202210349,2024,Fransızca Öğretmenliği,15
istanbul_29_mayis_universitesi,202210349,2024,Grafik Sanatlar (açıköğretim),1
istanbul_29_mayis_universitesi,202210349,2024,Görsel İletişim Tasarımı,1
istanbul_29_mayis_universitesi,202210349,2024,Görsel İletişim Tasarımı (açıköğretim),1
istanbul_29_mayis_universitesi,202210349,2024,Hemşirelik,1
istanbul_29_mayis_universitesi,202210349,2024,Hititoloji,1
istanbul_29_mayis_universitesi,202210349,2024,İngiliz Dilbilimi,2
istanbul_29_mayis_universitesi,202210349,2024,İngiliz Dili Ve Edebiyatı,349
istanbul_29_mayis_universitesi,202210349,2024,İngilizce Mütercim Ve Tercümanlık,147
istanbul_29_mayis_universitesi,202210349,2024,İngilizce Öğretmenliği,131
istanbul_29_mayis_universitesi,202210349,2024,"İngilizce, Fransızca Mütercim Ve Tercümanlık",1
istanbul_29_mayis_universitesi,202210349,2024,İspanyol Dili Ve Edebiyatı,5
istanbul_29_mayis_universitesi,202210349,2024,İspanyolca Mütercim Ve Tercümanlık,1
istanbul_29_mayis_universitesi,202210349,2024,İtalyan Dili Ve Edebiyatı,4
istanbul_29_mayis_universitesi,202210349,2024,Japon Dili Ve Edebiyatı,4
istanbul_29_mayis_universitesi,202210349,2024,Japonca Mütercim Ve Tercümanlık,1
istanbul_29_mayis_universitesi,202210349,2024,Karşılaştırmalı Edebiyat,5
istanbul_29_mayis_universitesi,202210349,2024,Kore Dili Ve Edebiyatı,5
istanbul_29_mayis_universitesi,202210349,2024,Latin Dili Ve Edebiyatı,2
istanbul_29_mayis_universitesi,202210349,2024,Leh Dili Ve Edebiyatı,3
istanbul_29_mayis_universitesi,202210349,2024,Ortez Ve Protez,1
istanbul_29_mayis_universitesi,202210349,2024,Peyzaj Mimarlığı,3
istanbul_29_mayis_universitesi,202210349,2024,Psikoloji,1
istanbul_29_mayis_universitesi,202210349,2024,Rus Dili Ve Edebiyatı,10
istanbul_29_mayis_universitesi,202210349,2024,Rusça Mütercim Ve Tercümanlık,1
istanbul_29_mayis_universitesi,202210349,2024,Tekstil Ve Moda Tasarımı (açıköğretim),2
istanbul_29_mayis_universitesi,202210349,2024,Turizm Rehberliği,15
istanbul_29_mayis_universitesi,202210349,2024,Ukrayna Dili Ve Edebiyatı,4
istanbul_29_mayis_universitesi,202210349,2024,Çağdaş Yunan Dili Ve Edebiyatı,2
istanbul_29_mayis_universitesi,202210349,2024,Çeviribilimi,1
istanbul_29_mayis_universitesi,202210349,2024,Çin Dili Ve Edebiyatı,7
istanbul_29_mayis_universitesi,202210349,2024,Çince Mütercim Ve Tercümanlık,1
istanbul_29_mayis_universitesi,202210350,2022,Grafik Tasarımı,1
istanbul_29_mayis_universitesi,202210350,2022,Hemşirelik (Fakülte),2
istanbul_29_mayis_universitesi,202210350,2022,Hemşirelik (Yüksekokul),1
istanbul_29_mayis_universitesi,202210350,2022,Hukuk,8
istanbul_29_mayis_universitesi,202210350,2022,Psikoloji,2
istanbul_29_mayis_universitesi,202210350,2022,Siyaset Bilimi ve Kamu Yönetimi,1
istanbul_29_mayis_universitesi,202210350,2022,Siyaset Bilimi ve Uluslararası İlişkiler,1
istanbul_29_mayis_universitesi,202210350,2022,Tarih,1
istanbul_29_mayis_universitesi,202210350,2022,Yazılım Mühendisliği,1
istanbul_29_mayis_universitesi,202210350,2022,Yönetim Bilişim Sistemleri (Fakülte),64
istanbul_29_mayis_universitesi,202210350,2022,Yönetim Bilişim Sistemleri (Yüksekokul),3
istanbul_29_mayis_universitesi,202210350,2023,Bilgisayar Bilimleri,1
istanbul_29_mayis_universitesi,202210350,2023,Bilgisayar Mühendisliği,1
istanbul_29_mayis_universitesi,202210350,2023,Felsefe,2
istanbul_29_mayis_universitesi,202210350,2023,Hukuk,17
istanbul_29_mayis_universitesi,202210350,2023,İktisat,4
istanbul_29_mayis_universitesi,202210350,2023,İşletme,4
istanbul_29_mayis_universitesi,202210350,2023,Siyaset Bilimi ve Kamu Yönetimi,3
istanbul_29_mayis_universitesi,202210350,2023,Siyaset Bilimi ve Uluslararası İlişkiler,5
istanbul_29_mayis_universitesi,202210350,2023,Uluslararası İlişkiler,2
istanbul_29_mayis_universitesi,202210350,2023,Yazılım Mühendisliği,1
istanbul_29_mayis_universitesi,202210350,2023,Yönetim Bilişim Sistemleri (Fakülte),36
istanbul_29_mayis_universitesi,202210350,2023,Yönetim Bilişim Sistemleri (Yüksekokul),3
istanbul_29_mayis_universitesi,202210350,2024,Hukuk,4
istanbul_29_mayis_universitesi,202210350,2024,İktisat,7
istanbul_29_mayis_universitesi,202210350,2024,İlahiyat,1
istanbul_29_mayis_universitesi,202210350,2024,İlköğretim Matematik Öğretmenliği,1
istanbul_29_mayis_universitesi,202210350,2024,İşletme,14
istanbul_29_mayis_universitesi,202210350,2024,Psikoloji,6
istanbul_29_mayis_universitesi,202210350,2024,Rehberlik Ve Psikolojik Danışmanlık,9
istanbul_29_mayis_universitesi,202210350,2024,Sınıf Öğretmenliği,4
istanbul_29_mayis_universitesi,202210350,2024,Siyaset Bilimi Ve Kamu Yönetimi,2
istanbul_29_mayis_universitesi,202210350,2024,Yönetim Bilişim Sistemleri,108
istanbul_29_mayis_universitesi,202210351,2022,Acil Yardım ve Afet Yönetimi (Fakülte),1
istanbul_29_mayis_universitesi,202210351,2022,Bankacılık,2
istanbul_29_mayis_universitesi,202210351,2022,Bilgi Güvenliği Teknolojisi (Fakülte),2
istanbul_29_mayis_universitesi,202210351,2022,Bilgisayar Mühendisliği,2
istanbul_29_mayis_universitesi,202210351,2022,Bilişim Sistemleri ve Teknolojileri (Fakülte),1
istanbul_29_mayis_universitesi,202210351,2022,Çocuk Gelişimi (Fakülte),1
istanbul_29_mayis_universitesi,202210351,2022,Denizcilik İşletmeleri Yönetimi,1
istanbul_29_mayis_universitesi,202210351,2022,Ekonomi,1
istanbul_29_mayis_universitesi,202210351,2022,Ekonomi ve Finans,1
istanbul_29_mayis_universitesi,202210351,2022,Elektrik-Elektronik Mühendisliği,3
istanbul_29_mayis_universitesi,202210351,2022,Endüstri Mühendisliği,3
istanbul_29_mayis_universitesi,202210351,2022,Fizyoterapi ve Rehabilitasyon (Fakülte),1
istanbul_29_mayis_universitesi,202210351,2022,Grafik Tasarımı,1
istanbul_29_mayis_universitesi,202210351,2022,İç Mimarlık ve Çevre Tasarımı,8
istanbul_29_mayis_universitesi,202210351,2022,İktisat,13
istanbul_29_mayis_universitesi,202210351,2022,İlahiyat,5
istanbul_29_mayis_universitesi,202210351,2022,İlahiyat (M.T.O.K.),6
istanbul_29_mayis_universitesi,202210351,2022,İslam İktisadı ve Finans,1
istanbul_29_mayis_universitesi,202210351,2022,İslami İlimler,1
istanbul_29_mayis_universitesi,202210351,2022,İşletme,13
istanbul_29_mayis_universitesi,202210351,2022,Lojistik Yönetimi (Fakülte),6
istanbul_29_mayis_universitesi,202210351,2022,Maliye,2
istanbul_29_mayis_universitesi,202210351,2022,Ön Lisans,13
istanbul_29_mayis_universitesi,202210351,2022,Psikoloji,10
istanbul_29_mayis_universitesi,202210351,2022,Sağlık Yönetimi (Fakülte),10
istanbul_29_mayis_universitesi,202210351,2022,Sınıf Öğretmenliği,3
istanbul_29_mayis_universitesi,202210351,2022,Sigortacılık (Fakülte),1
istanbul_29_mayis_universitesi,202210351,2022,Siyaset Bilimi ve Kamu Yönetimi,7
istanbul_29_mayis_universitesi,202210351,2022,Siyaset Bilimi ve Uluslararası İlişkiler,3
istanbul_29_mayis_universitesi,202210351,2022,Sosyoloji,2
istanbul_29_mayis_universitesi,202210351,2022,Tarih Öncesi Arkeolojisi,1
istanbul_29_mayis_universitesi,202210351,2022,Uluslararası Finans,1
istanbul_29_mayis_universitesi,202210351,2022,Uluslararası İlişkiler,10
istanbul_29_mayis_universitesi,202210351,2022,Uluslararası Ticaret (Fakülte),1
istanbul_29_mayis_universitesi,202210351,2022,Uluslararası Ticaret ve Finansman (Fakülte),4
istanbul_29_mayis_universitesi,202210351,2022,Uluslararası Ticaret ve İşletmecilik (Fakülte),1
istanbul_29_mayis_universitesi,202210351,2022,Uluslararası Ticaret ve Lojistik (Fakülte),1
istanbul_29_mayis_universitesi,202210351,2022,Yabancı,1
istanbul_29_mayis_universitesi,202210351,2022,Yazılım Geliştirme,2
istanbul_29_mayis_universitesi,202210351,2022,Yazılım Mühendisliği,1
istanbul_29_mayis_universitesi,202210351,2022,Yönetim Bilişim Sistemleri (Fakülte),263
istanbul_29_mayis_universitesi,202210351,2022,Yönetim Bilişim Sistemleri (Yüksekokul),10
istanbul_29_mayis_universitesi,202210351,2023,Adli Bilimler,1
istanbul_29_mayis_universitesi,202210351,2023,Bankacılık,1
istanbul_29_mayis_universitesi,202210351,2023,Bankacılık ve Sigortacılık (Fakülte),1
istanbul_29_mayis_universitesi,202210351,2023,Bilgisayar Bilimleri,1
istanbul_29_mayis_universitesi,202210351,2023,Çalışma Ekonomisi ve Endüstri İlişkileri,2
istanbul_29_mayis_universitesi,202210351,2023,Ekonometri,3
istanbul_29_mayis_universitesi,202210351,2023,Ekonomi,1
istanbul_29_mayis_universitesi,202210351,2023,Ekonomi ve Finans,2
istanbul_29_mayis_universitesi,202210351,2023,Endüstri Mühendisliği,12
istanbul_29_mayis_universitesi,202210351,2023,Endüstriyel Tasarım (Fakülte),2
istanbul_29_mayis_universitesi,202210351,2023,Finans ve Bankacılık (Fakülte),1
istanbul_29_mayis_universitesi,202210351,2023,Grafik Tasarımı,2
istanbul_29_mayis_universitesi,202210351,2023,Havacılık Yönetimi (Fakülte),2
istanbul_29_mayis_universitesi,202210351,2023,Hukuk,1
istanbul_29_mayis_universitesi,202210351,2023,İç Mimarlık ve Çevre Tasarımı,6
istanbul_29_mayis_universitesi,202210351,2023,İktisat,19
istanbul_29_mayis_universitesi,202210351,2023,İlahiyat,6
istanbul_29_mayis_universitesi,202210351,2023,İslami İlimler,1
istanbul_29_mayis_universitesi,202210351,2023,İşletme,25
istanbul_29_mayis_universitesi,202210351,2023,Lojistik Yönetimi (Fakülte),4
istanbul_29_mayis_universitesi,202210351,2023,Maliye,2
istanbul_29_mayis_universitesi,202210351,2023,Ön Lisans,9
istanbul_29_mayis_universitesi,202210351,2023,Psikoloji,7
istanbul_29_mayis_universitesi,202210351,2023,Rehberlik ve Psikolojik Danışmanlık,7
istanbul_29_mayis_universitesi,202210351,2023,Sağlık Yönetimi (Fakülte),3
istanbul_29_mayis_universitesi,202210351,2023,Sınıf Öğretmenliği,12
istanbul_29_mayis_universitesi,202210351,2023,Siyaset Bilimi ve Kamu Yönetimi,3
istanbul_29_mayis_universitesi,202210351,2023,Siyaset Bilimi ve Uluslararası İlişkiler,15
istanbul_29_mayis_universitesi,202210351,2023,Türkçe Öğretmenliği,7
istanbul_29_mayis_universitesi,202210351,2023,Uluslararası İlişkiler,3
istanbul_29_mayis_universitesi,202210351,2023,Uluslararası Ticaret (Fakülte),3
istanbul_29_mayis_universitesi,202210351,2023,Uluslararası Ticaret ve Finansman (Fakülte),13
istanbul_29_mayis_universitesi,202210351,2023,Uluslararası Ticaret ve İşletmecilik (Fakülte),6
istanbul_29_mayis_universitesi,202210351,2023,Yazılım Mühendisliği,1
istanbul_29_mayis_universitesi,202210351,2023,Yönetim Bilişim Sistemleri (Fakülte),253
istanbul_29_mayis_universitesi,202210351,2023,Yönetim Bilişim Sistemleri (Yüksekokul),5
istanbul_29_mayis_universitesi,202210351,2024,Adli Bilimler,1
istanbul_29_mayis_universitesi,202210351,2024,Bankacılık,7
istanbul_29_mayis_universitesi,202210351,2024,Bankacılık Ve Sigortacılık,4
istanbul_29_mayis_universitesi,202210351,2024,Beden Eğitimi Ve Spor Öğretmenliği,1
istanbul_29_mayis_universitesi,202210351,2024,Bilgi Ve Belge Yönetimi,3
istanbul_29_mayis_universitesi,202210351,2024,Bilgisayar Mühendisliği,1
istanbul_29_mayis_universitesi,202210351,2024,Bilişim Sistemleri Ve Teknolojileri,1
istanbul_29_mayis_universitesi,202210351,2024,Bilişim Sistemleri Ve Teknolojileri (yüksekokul),1
istanbul_29_mayis_universitesi,202210351,2024,Coğrafya Öğretmenliği,1
istanbul_29_mayis_universitesi,202210351,2024,Denizcilik İşletmeleri Yönetimi,13
istanbul_29_mayis_universitesi,202210351,2024,Dil Ve Konuşma Terapisi,2
istanbul_29_mayis_universitesi,202210351,2024,Ekonometri,11
istanbul_29_mayis_universitesi,202210351,2024,Ekonomi,8
istanbul_29_mayis_universitesi,202210351,2024,Ekonomi Ve Finans,2
istanbul_29_mayis_universitesi,202210351,2024,Elektrik-elektronik Mühendisliği,2
istanbul_29_mayis_universitesi,202210351,2024,Enerji Yönetimi,1
istanbul_29_mayis_universitesi,202210351,2024,Finans Ve Bankacılık,4
istanbul_29_mayis_universitesi,202210351,2024,Fizyoterapi Ve Rehabilitasyon,1
istanbul_29_mayis_universitesi,202210351,2024,Görsel İletişim Tasarımı,3
istanbul_29_mayis_universitesi,202210351,2024,Havacılık Yönetimi,22
istanbul_29_mayis_universitesi,202210351,2024,Havacılık Yönetimi (yüksekokul),5
istanbul_29_mayis_universitesi,202210351,2024,Hemşirelik,1
istanbul_29_mayis_universitesi,202210351,2024,Hukuk,1
istanbul_29_mayis_universitesi,202210351,2024,İktisat,37
istanbul_29_mayis_universitesi,202210351,2024,İlahiyat,3
istanbul_29_mayis_universitesi,202210351,2024,İletişim Ve Tasarımı,1
istanbul_29_mayis_universitesi,202210351,2024,İlköğretim Matematik Öğretmenliği,1
istanbul_29_mayis_universitesi,202210351,2024,İnsan Kaynakları Yönetimi,2
istanbul_29_mayis_universitesi,202210351,2024,İnşaat Mühendisliği,3
istanbul_29_mayis_universitesi,202210351,2024,İslami İlimler,1
istanbul_29_mayis_universitesi,202210351,2024,İç Mimarlık Ve Çevre Tasarımı,1
istanbul_29_mayis_universitesi,202210351,2024,İşletme,133
istanbul_29_mayis_universitesi,202210351,2024,Lojistik Yönetimi,15
istanbul_29_mayis_universitesi,202210351,2024,Makine Mühendisliği,2
istanbul_29_mayis_universitesi,202210351,2024,Maliye,38
istanbul_29_mayis_universitesi,202210351,2024,Matematik,2
istanbul_29_mayis_universitesi,202210351,2024,Mekatronik Mühendisliği,1
istanbul_29_mayis_universitesi,202210351,2024,Muhasebe Ve Finans Yönetimi,1
istanbul_29_mayis_universitesi,202210351,2024,Okul Öncesi Öğretmenliği,1
istanbul_29_mayis_universitesi,202210351,2024,Peyzaj Mimarlığı,3
istanbul_29_mayis_universitesi,202210351,2024,Psikoloji,8
istanbul_29_mayis_universitesi,202210351,2024,"Radyo, Televizyon Ve Sinema",2
istanbul_29_mayis_universitesi,202210351,2024,Rehberlik Ve Psikolojik Danışmanlık,8
istanbul_29_mayis_universitesi,202210351,2024,Sağlık Yönetimi,8
istanbul_29_mayis_universitesi,202210351,2024,Sermaye Piyasası,4
istanbul_29_mayis_universitesi,202210351,2024,Sigortacılık,5
istanbul_29_mayis_universitesi,202210351,2024,Sınıf Öğretmenliği,7
istanbul_29_mayis_universitesi,202210351,2024,Siyaset Bilimi Ve Kamu Yönetimi,12
istanbul_29_mayis_universitesi,202210351,2024,Siyaset Bilimi Ve Uluslararası İlişkiler,11
istanbul_29_mayis_universitesi,202210351,2024,Sosyal Bilgiler Öğretmenliği,2
istanbul_29_mayis_universitesi,202210351,2024,Sosyoloji,4
istanbul_29_mayis_universitesi,202210351,2024,Tarih,7
istanbul_29_mayis_universitesi,202210351,2024,Tarih Öğretmenliği,1
istanbul_29_mayis_universitesi,202210351,2024,Turizm İşletmeciliği,2
istanbul_29_mayis_universitesi,202210351,2024,Türk Dili Ve Edebiyatı,3
istanbul_29_mayis_universitesi,202210351,2024,Türkçe Öğretmenliği,4
istanbul_29_mayis_universitesi,202210351,2024,Uluslararası Finans Ve Bankacılık,1
istanbul_29_mayis_universitesi,202210351,2024,Uluslararası İlişkiler,20
istanbul_29_mayis_universitesi,202210351,2024,Uluslararası Ticaret,1
istanbul_29_mayis_universitesi,202210351,2024,Uluslararası Ticaret Ve Finansman,13
istanbul_29_mayis_universitesi,202210351,2024,Uluslararası Ticaret Ve İşletmecilik,9
istanbul_29_mayis_universitesi,202210351,2024,Uluslararası Ticaret Ve Lojistik,10
istanbul_29_mayis_universitesi,202210351,2024,Yapay Zeka Mühendisliği,2
istanbul_29_mayis_universitesi,202210351,2024,Yapay Zeka Ve Makine Öğrenmesi,1
istanbul_29_mayis_universitesi,202210351,2024,Yazılım Geliştirme,7
istanbul_29_mayis_universitesi,202210351,2024,Yazılım Geliştirme (yüksekokul),3
istanbul_29_mayis_universitesi,202210351,2024,Yönetim Bilişim Sistemleri,547
istanbul_29_mayis_universitesi,202210351,2024,Yönetim Bilişim Sistemleri (açıköğretim),2
istanbul_29_mayis_universitesi,202210351,2024,Yönetim Bilişim Sistemleri (yüksekokul),20
istanbul_29_mayis_universitesi,202210351,2024,Çalışma Ekonomisi Ve Endüstri İlişkileri,12
istanbul_29_mayis_universitesi,202210351,2024,Şehir Ve Bölge Planlama,2
istanbul_29_mayis_universitesi,202210358,2022,Hukuk,17
istanbul_29_mayis_universitesi,202210358,2022,Özel Eğitim Öğretmenliği,3
istanbul_29_mayis_universitesi,202210358,2022,Psikoloji,9
istanbul_29_mayis_universitesi,202210358,2022,Rehberlik ve Psikolojik Danışmanlık,7
istanbul_29_mayis_universitesi,202210358,2022,Sınıf Öğretmenliği,34
istanbul_29_mayis_universitesi,202210358,2022,Sosyal Hizmet (Fakülte),2
istanbul_29_mayis_universitesi,202210358,2022,Yönetim Bilişim Sistemleri (Fakülte),1
istanbul_29_mayis_universitesi,202210358,2023,Bilgisayar ve Öğretim Teknolojileri Öğretmenliği,1
istanbul_29_mayis_universitesi,202210358,2023,Ekonomi,1
istanbul_29_mayis_universitesi,202210358,2023,Ekonomi ve Finans,1
istanbul_29_mayis_universitesi,202210358,2023,Elektrik-Elektronik Mühendisliği,1
istanbul_29_mayis_universitesi,202210358,2023,Fen Bilgisi Öğretmenliği,4
istanbul_29_mayis_universitesi,202210358,2023,Fizik Mühendisliği,1
istanbul_29_mayis_universitesi,202210358,2023,İktisat,3
istanbul_29_mayis_universitesi,202210358,2023,İslam İktisadı ve Finans,1
istanbul_29_mayis_universitesi,202210358,2023,İşletme,7
istanbul_29_mayis_universitesi,202210358,2023,Kimya Mühendisliği,1
istanbul_29_mayis_universitesi,202210358,2023,Makine Mühendisliği,5
istanbul_29_mayis_universitesi,202210358,2023,Psikoloji,6
istanbul_29_mayis_universitesi,202210358,2023,Rehberlik ve Psikolojik Danışmanlık,7
istanbul_29_mayis_universitesi,202210358,2023,Sınıf Öğretmenliği,104
istanbul_29_mayis_universitesi,202210358,2023,Siyaset Bilimi ve Uluslararası İlişkiler,3
istanbul_29_mayis_universitesi,202210358,2024,Hukuk,8
istanbul_29_mayis_universitesi,202210358,2024,İç Mimarlık Ve Çevre Tasarımı,1
istanbul_29_mayis_universitesi,202210358,2024,İşletme,2
istanbul_29_mayis_universitesi,202210358,2024,Psikoloji,6
istanbul_29_mayis_universitesi,202210358,2024,Rehberlik Ve Psikolojik Danışmanlık,13
istanbul_29_mayis_universitesi,202210358,2024,Sınıf Öğretmenliği,136
istanbul_29_mayis_universitesi,202210358,2024,Siyaset Bilimi Ve Kamu Yönetimi,2
istanbul_29_mayis_universitesi,202210358,2024,Siyaset Bilimi Ve Uluslararası İlişkiler,1
istanbul_29_mayis_universitesi,202210358,2024,Uluslararası Ticaret Ve Lojistik,1
istanbul_29_mayis_universitesi,202210358,2024,Yönetim Bilişim Sistemleri,4
istanbul_29_mayis_universitesi,202210358,2024,Çocuk Gelişimi,3
istanbul_29_mayis_universitesi,202210365,2022,Beden Eğitimi ve Spor Öğretmenliği (Fakülte),2
istanbul_29_mayis_universitesi,202210365,2022,Çocuk Gelişimi (Fakülte),2
istanbul_29_mayis_universitesi,202210365,2022,Ebelik (Fakülte),1
istanbul_29_mayis_universitesi,202210365,2022,Eczacılık,3
istanbul_29_mayis_universitesi,202210365,2022,Hukuk,7
istanbul_29_mayis_universitesi,202210365,2022,İlahiyat,5
istanbul_29_mayis_universitesi,202210365,2022,İşletme,4
istanbul_29_mayis_universitesi,202210365,2022,Kıbrıs,13
istanbul_29_mayis_universitesi,202210365,2022,Okul Öncesi Öğretmenliği,9
istanbul_29_mayis_universitesi,202210365,2022,Ön Lisans,4
istanbul_29_mayis_universitesi,202210365,2022,Özel Eğitim Öğretmenliği,3
istanbul_29_mayis_universitesi,202210365,2022,Psikoloji,5
istanbul_29_mayis_universitesi,202210365,2022,Rehberlik ve Psikolojik Danışmanlık,60
istanbul_29_mayis_universitesi,202210365,2022,Sınıf Öğretmenliği,252
istanbul_29_mayis_universitesi,202210365,2022,Türkçe Öğretmenliği,2
istanbul_29_mayis_universitesi,202210365,2022,Yönetim Bilişim Sistemleri (Fakülte),8
istanbul_29_mayis_universitesi,202210365,2023,Bankacılık,1
istanbul_29_mayis_universitesi,202210365,2023,Çocuk Gelişimi (Fakülte),6
istanbul_29_mayis_universitesi,202210365,2023,Ebelik (Fakülte),2
istanbul_29_mayis_universitesi,202210365,2023,Fen Bilgisi Öğretmenliği,1
istanbul_29_mayis_universitesi,202210365,2023,Hemşirelik (Fakülte),1
istanbul_29_mayis_universitesi,202210365,2023,Hemşirelik (Yüksekokul),2
istanbul_29_mayis_universitesi,202210365,2023,İç Mimarlık ve Çevre Tasarımı,18
istanbul_29_mayis_universitesi,202210365,2023,İktisat,3
istanbul_29_mayis_universitesi,202210365,2023,İlahiyat,2
istanbul_29_mayis_universitesi,202210365,2023,İşletme,12
istanbul_29_mayis_universitesi,202210365,2023,Lojistik Yönetimi (Fakülte),9
istanbul_29_mayis_universitesi,202210365,2023,Okul Öncesi Öğretmenliği,7
istanbul_29_mayis_universitesi,202210365,2023,Ön Lisans,2
istanbul_29_mayis_universitesi,202210365,2023,Psikoloji,42
istanbul_29_mayis_universitesi,202210365,2023,Rehberlik ve Psikolojik Danışmanlık,117
istanbul_29_mayis_universitesi,202210365,2023,Sınıf Öğretmenliği,412
istanbul_29_mayis_universitesi,202210365,2023,Sosyal Bilgiler Öğretmenliği,2
istanbul_29_mayis_universitesi,202210365,2023,Türkçe Öğretmenliği,1
