university,yop_kodu,year,program,tercih_sayisi
istanbul_sabahattin_zaim_universitesi,203211303,2024,Kamu Yönetimi,1
istanbul_sabahattin_zaim_universitesi,203211303,2024,Kuyumculuk Ve Mücevher Tasarımı,2
istanbul_sabahattin_zaim_universitesi,203211303,2024,Lojistik Yönetimi,2
istanbul_sabahattin_zaim_universitesi,203211303,2024,Medya Ve Görsel Sanatlar,1
istanbul_sabahattin_zaim_universitesi,203211303,2024,Medya Ve İletişim,4
istanbul_sabahattin_zaim_universitesi,203211303,2024,Muhasebe Ve Finans Yönetimi,1
istanbul_sabahattin_zaim_universitesi,203211303,2024,Odyoloji,1
istanbul_sabahattin_zaim_universitesi,203211303,2024,Okul Öncesi Öğretmenliği,5
istanbul_sabahattin_zaim_universitesi,203211303,2024,Psikoloji,9
istanbul_sabahattin_zaim_universitesi,203211303,2024,"Radyo, Televizyon Ve Sinema",23
istanbul_sabahattin_zaim_universitesi,203211303,2024,Reklamcılık,3
istanbul_sabahattin_zaim_universitesi,203211303,2024,Sanat Tarihi,2
istanbul_sabahattin_zaim_universitesi,203211303,2024,Sanat Ve Sosyal Bilimler Programları,1
istanbul_sabahattin_zaim_universitesi,203211303,2024,Sağlık Yönetimi,16
istanbul_sabahattin_zaim_universitesi,203211303,2024,Sigortacılık Ve Aktüerya Bilimleri,1
istanbul_sabahattin_zaim_universitesi,203211303,2024,Siyaset Bilimi Ve Kamu Yönetimi,3
istanbul_sabahattin_zaim_universitesi,203211303,2024,Siyaset Bilimi Ve Uluslararası İlişkiler,3
istanbul_sabahattin_zaim_universitesi,203211303,2024,Sosyal Hizmet,2
istanbul_sabahattin_zaim_universitesi,203211303,2024,Sosyoloji,2
istanbul_sabahattin_zaim_universitesi,203211303,2024,Tarih,4
istanbul_sabahattin_zaim_universitesi,203211303,2024,Tekstil Ve Moda Tasarımı,1
istanbul_sabahattin_zaim_universitesi,203211303,2024,Turizm İşletmeciliği,1
istanbul_sabahattin_zaim_universitesi,203211303,2024,Turizm İşletmeciliği (yüksekokul),1
istanbul_sabahattin_zaim_universitesi,203211303,2024,Turizm Ve Gastronomi Yönetimi Programları,2
istanbul_sabahattin_zaim_universitesi,203211303,2024,Türk Dili Ve Edebiyatı,3
istanbul_sabahattin_zaim_universitesi,203211303,2024,Türkçe Öğretmenliği,1
istanbul_sabahattin_zaim_universitesi,203211303,2024,Uluslararası İlişkiler,1
istanbul_sabahattin_zaim_universitesi,203211303,2024,Uluslararası Ticaret Ve Finansman,6
istanbul_sabahattin_zaim_universitesi,203211303,2024,Yeni Medya Ve İletişim,20
istanbul_sabahattin_zaim_universitesi,203211303,2024,Yönetim Bilimleri Programları,1
istanbul_sabahattin_zaim_universitesi,203211303,2024,Yönetim Bilişim Sistemleri,4
istanbul_sabahattin_zaim_universitesi,203211303,2024,Çalışma Ekonomisi Ve Endüstri İlişkileri,3
istanbul_sabahattin_zaim_universitesi,203211303,2024,Çizgi Film Ve Animasyon,1
istanbul_sabahattin_zaim_universitesi,203211312,2022,Beslenme ve Diyetetik (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203211312,2022,Bilim Tarihi,1
istanbul_sabahattin_zaim_universitesi,203211312,2022,Biyoloji,1
istanbul_sabahattin_zaim_universitesi,203211312,2022,Coğrafya,2
istanbul_sabahattin_zaim_universitesi,203211312,2022,Çalışma Ekonomisi ve Endüstri İlişkileri,1
istanbul_sabahattin_zaim_universitesi,203211312,2022,Çocuk Gelişimi (Fakülte),2
istanbul_sabahattin_zaim_universitesi,203211312,2022,Ekonometri,1
istanbul_sabahattin_zaim_universitesi,203211312,2022,Felsefe,1
istanbul_sabahattin_zaim_universitesi,203211312,2022,Gastronomi ve Mutfak Sanatları (Fakülte),2
istanbul_sabahattin_zaim_universitesi,203211312,2022,Gazetecilik,2
istanbul_sabahattin_zaim_universitesi,203211312,2022,Görsel İletişim Tasarımı,4
istanbul_sabahattin_zaim_universitesi,203211312,2022,Görsel İletişim Tasarımı (Açıköğretim),1
istanbul_sabahattin_zaim_universitesi,203211312,2022,Grafik Tasarımı,1
istanbul_sabahattin_zaim_universitesi,203211312,2022,Havacılık Yönetimi (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203211312,2022,Hemşirelik (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203211312,2022,İç Mimarlık,3
istanbul_sabahattin_zaim_universitesi,203211312,2022,İç Mimarlık ve Çevre Tasarımı,10
istanbul_sabahattin_zaim_universitesi,203211312,2022,İlahiyat,8
istanbul_sabahattin_zaim_universitesi,203211312,2022,İlahiyat (M.T.O.K.),1
istanbul_sabahattin_zaim_universitesi,203211312,2022,İslam İktisadı ve Finans,2
istanbul_sabahattin_zaim_universitesi,203211312,2022,İslami İlimler,4
istanbul_sabahattin_zaim_universitesi,203211312,2022,İşletme,4
istanbul_sabahattin_zaim_universitesi,203211312,2022,Kamu Yönetimi,1
istanbul_sabahattin_zaim_universitesi,203211312,2022,Kimya,1
istanbul_sabahattin_zaim_universitesi,203211312,2022,Matematik,3
istanbul_sabahattin_zaim_universitesi,203211312,2022,Medya ve Görsel Sanatlar,1
istanbul_sabahattin_zaim_universitesi,203211312,2022,Odyoloji (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203211312,2022,Okul Öncesi Öğretmenliği,2
istanbul_sabahattin_zaim_universitesi,203211312,2022,Ön Lisans,52
istanbul_sabahattin_zaim_universitesi,203211312,2022,Psikoloji,17
istanbul_sabahattin_zaim_universitesi,203211312,2022,"Radyo, Televizyon ve Sinema",1
istanbul_sabahattin_zaim_universitesi,203211312,2022,Rekreasyon Yönetimi (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203211312,2022,Sağlık Yönetimi (Fakülte),9
istanbul_sabahattin_zaim_universitesi,203211312,2022,Sanat Tarihi,1
istanbul_sabahattin_zaim_universitesi,203211312,2022,Siyaset Bilimi ve Kamu Yönetimi,3
istanbul_sabahattin_zaim_universitesi,203211312,2022,Siyaset Bilimi ve Uluslararası İlişkiler,8
istanbul_sabahattin_zaim_universitesi,203211312,2022,Sosyal Hizmet (Fakülte),3
istanbul_sabahattin_zaim_universitesi,203211312,2022,Sosyoloji,10
istanbul_sabahattin_zaim_universitesi,203211312,2022,Spor Yöneticiliği (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203211312,2022,Tarih,28
istanbul_sabahattin_zaim_universitesi,203211312,2022,Turizm İşletmeciliği (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203211312,2022,Türk Dili ve Edebiyatı,110
istanbul_sabahattin_zaim_universitesi,203211312,2022,Türk Dili ve Edebiyatı (Açıköğretim),1
istanbul_sabahattin_zaim_universitesi,203211312,2022,Türkçe Öğretmenliği,5
istanbul_sabahattin_zaim_universitesi,203211312,2022,Uluslararası İlişkiler,1
istanbul_sabahattin_zaim_universitesi,203211312,2022,Uluslararası Ticaret ve Finansman (Fakülte),2
istanbul_sabahattin_zaim_universitesi,203211312,2022,Uluslararası Ticaret ve Lojistik (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203211312,2022,Yeni Medya ve İletişim,2
istanbul_sabahattin_zaim_universitesi,203211312,2023,Antropoloji,1
istanbul_sabahattin_zaim_universitesi,203211312,2023,Bankacılık ve Sigortacılık (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203211312,2023,Beslenme ve Diyetetik (Fakülte),2
istanbul_sabahattin_zaim_universitesi,203211312,2023,Coğrafya (Açıköğretim),1
istanbul_sabahattin_zaim_universitesi,203211312,2023,Çağdaş Türk Lehçeleri ve Edebiyatları,4
istanbul_sabahattin_zaim_universitesi,203211312,2023,Çocuk Gelişimi (Açıköğretim),2
istanbul_sabahattin_zaim_universitesi,203211312,2023,Çocuk Gelişimi (Fakülte),2
istanbul_sabahattin_zaim_universitesi,203211312,2023,Egzersiz ve Spor Bilimleri (Açıköğretim),1
istanbul_sabahattin_zaim_universitesi,203211312,2023,Ekonomi ve Finans,2
istanbul_sabahattin_zaim_universitesi,203211312,2023,Elektronik Ticaret ve Yönetimi (Açıköğretim),1
istanbul_sabahattin_zaim_universitesi,203211312,2023,Felsefe,7
istanbul_sabahattin_zaim_universitesi,203211312,2023,Felsefe (Açıköğretim),1
istanbul_sabahattin_zaim_universitesi,203211312,2023,Finans ve Bankacılık (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203211312,2023,Fizyoterapi ve Rehabilitasyon (Fakülte),2
istanbul_sabahattin_zaim_universitesi,203211312,2023,Gazetecilik,1
istanbul_sabahattin_zaim_universitesi,203211312,2023,Görsel İletişim Tasarımı,1
istanbul_sabahattin_zaim_universitesi,203211312,2023,Görsel İletişim Tasarımı (Açıköğretim),1
istanbul_sabahattin_zaim_universitesi,203211312,2023,Halkla İlişkiler ve Reklamcılık (Açıköğretim),3
istanbul_sabahattin_zaim_universitesi,203211312,2023,Halkla İlişkiler ve Reklamcılık (Fakülte),3
istanbul_sabahattin_zaim_universitesi,203211312,2023,Halkla İlişkiler ve Tanıtım,2
istanbul_sabahattin_zaim_universitesi,203211312,2023,Halkla İlişkiler ve Tanıtım (Açıköğretim),1
istanbul_sabahattin_zaim_universitesi,203211312,2023,İç Mimarlık,3
istanbul_sabahattin_zaim_universitesi,203211312,2023,İç Mimarlık ve Çevre Tasarımı,10
istanbul_sabahattin_zaim_universitesi,203211312,2023,İktisat,3
istanbul_sabahattin_zaim_universitesi,203211312,2023,İktisat (Açıköğretim),1
istanbul_sabahattin_zaim_universitesi,203211312,2023,İnsan Kaynakları Yönetimi (Açıköğretim),2
istanbul_sabahattin_zaim_universitesi,203211312,2023,İslami İlimler,1
istanbul_sabahattin_zaim_universitesi,203211312,2023,İşletme,2
istanbul_sabahattin_zaim_universitesi,203211312,2023,İşletme (Açıköğretim),2
istanbul_sabahattin_zaim_universitesi,203211312,2023,Kamu Yönetimi,1
istanbul_sabahattin_zaim_universitesi,203211312,2023,Kıbrıs,5
istanbul_sabahattin_zaim_universitesi,203211312,2023,Medya ve İletişim,1
istanbul_sabahattin_zaim_universitesi,203211312,2023,Müzecilik,1
istanbul_sabahattin_zaim_universitesi,203211312,2023,Ön Lisans,69
istanbul_sabahattin_zaim_universitesi,203211312,2023,Psikoloji,11
istanbul_sabahattin_zaim_universitesi,203211312,2023,"Radyo, Televizyon ve Sinema",13
istanbul_sabahattin_zaim_universitesi,203211312,2023,Reklamcılık (Açıköğretim),1
istanbul_sabahattin_zaim_universitesi,203211312,2023,Sağlık Yönetimi (Fakülte),5
istanbul_sabahattin_zaim_universitesi,203211312,2023,Sanat Tarihi,2
istanbul_sabahattin_zaim_universitesi,203211312,2023,Siyaset Bilimi ve Kamu Yönetimi (Açıköğretim),1
istanbul_sabahattin_zaim_universitesi,203211312,2023,Siyaset Bilimi ve Uluslararası İlişkiler,5
istanbul_sabahattin_zaim_universitesi,203211312,2023,Sosyoloji,12
istanbul_sabahattin_zaim_universitesi,203211312,2023,Sosyoloji (Açıköğretim),3
istanbul_sabahattin_zaim_universitesi,203211312,2023,Tarih,21
istanbul_sabahattin_zaim_universitesi,203211312,2023,Tarih (Açıköğretim),1
istanbul_sabahattin_zaim_universitesi,203211312,2023,Televizyon Haberciliği ve Programcılığı,4
istanbul_sabahattin_zaim_universitesi,203211312,2023,Türk Dili ve Edebiyatı,106
istanbul_sabahattin_zaim_universitesi,203211312,2023,Türk Dili ve Edebiyatı (Açıköğretim),2
istanbul_sabahattin_zaim_universitesi,203211312,2023,Uluslararası Ticaret ve Finansman (Fakülte),4
istanbul_sabahattin_zaim_universitesi,203211312,2023,Uluslararası Ticaret ve Lojistik (Açıköğretim),1
istanbul_sabahattin_zaim_universitesi,203211312,2023,Yeni Medya (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203211312,2023,Yönetim Bilişim Sistemleri (Fakülte),3
istanbul_sabahattin_zaim_universitesi,203211312,2024,Arkeoloji,1
istanbul_sabahattin_zaim_universitesi,203211312,2024,Beslenme Ve Diyetetik,3
istanbul_sabahattin_zaim_universitesi,203211312,2024,Bilim Tarihi,1
istanbul_sabahattin_zaim_universitesi,203211312,2024,Coğrafya (açıköğretim),1
istanbul_sabahattin_zaim_universitesi,203211312,2024,Ebelik,2
istanbul_sabahattin_zaim_universitesi,203211312,2024,Fars Dili Ve Edebiyatı,1
istanbul_sabahattin_zaim_universitesi,203211312,2024,Felsefe,1
istanbul_sabahattin_zaim_universitesi,203211312,2024,Fransızca Mütercim Ve Tercümanlık,1
istanbul_sabahattin_zaim_universitesi,203211312,2024,Gastronomi Ve Mutfak Sanatları,4
istanbul_sabahattin_zaim_universitesi,203211312,2024,Gazetecilik,1
istanbul_sabahattin_zaim_universitesi,203211312,2024,Görsel İletişim Tasarımı,1
istanbul_sabahattin_zaim_universitesi,203211312,2024,Halkla İlişkiler Ve Tanıtım,1
istanbul_sabahattin_zaim_universitesi,203211312,2024,İlahiyat,1
istanbul_sabahattin_zaim_universitesi,203211312,2024,İngiliz Dili Ve Edebiyatı,1
istanbul_sabahattin_zaim_universitesi,203211312,2024,İngilizce Mütercim Ve Tercümanlık,1
istanbul_sabahattin_zaim_universitesi,203211312,2024,İslami İlimler,1
istanbul_sabahattin_zaim_universitesi,203211312,2024,İç Mimarlık Ve Çevre Tasarımı,14
istanbul_sabahattin_zaim_universitesi,203211312,2024,Psikoloji,5
istanbul_sabahattin_zaim_universitesi,203211312,2024,"Radyo, Televizyon Ve Sinema",2
istanbul_sabahattin_zaim_universitesi,203211312,2024,Sağlık Yönetimi,2
istanbul_sabahattin_zaim_universitesi,203211312,2024,Sosyal Hizmet,1
istanbul_sabahattin_zaim_universitesi,203211312,2024,Sosyoloji,2
istanbul_sabahattin_zaim_universitesi,203211312,2024,Tarih,17
istanbul_sabahattin_zaim_universitesi,203211312,2024,Türk Dili Ve Edebiyatı,107
istanbul_sabahattin_zaim_universitesi,203211312,2024,Türk Dili Ve Edebiyatı (açıköğretim),1
istanbul_sabahattin_zaim_universitesi,203211312,2024,Türkçe Öğretmenliği,4
istanbul_sabahattin_zaim_universitesi,203211312,2024,Uluslararası Girişimcilik (açıköğretim),1
istanbul_sabahattin_zaim_universitesi,203211312,2024,Yeni Medya Ve İletişim,5
istanbul_sabahattin_zaim_universitesi,203211312,2024,Çocuk Gelişimi,8
istanbul_sabahattin_zaim_universitesi,203211319,2023,Almanca Öğretmenliği,1
istanbul_sabahattin_zaim_universitesi,203211319,2023,Dil ve Konuşma Terapisi (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203211319,2023,Fransız Dili ve Edebiyatı,1
istanbul_sabahattin_zaim_universitesi,203211319,2023,İngiliz Dili ve Edebiyatı,14
istanbul_sabahattin_zaim_universitesi,203211319,2023,İngilizce Mütercim ve Tercümanlık (Fakülte),13
istanbul_sabahattin_zaim_universitesi,203211319,2023,İngilizce Mütercim ve Tercümanlık (Yüksekokul),1
istanbul_sabahattin_zaim_universitesi,203211319,2023,İngilizce Öğretmenliği,47
istanbul_sabahattin_zaim_universitesi,203211319,2023,Kıbrıs,8
istanbul_sabahattin_zaim_universitesi,203211319,2023,Ön Lisans,8
istanbul_sabahattin_zaim_universitesi,203211319,2024,Alman Dili Ve Edebiyatı,1
istanbul_sabahattin_zaim_universitesi,203211319,2024,Amerikan Kültürü Ve Edebiyatı,1
istanbul_sabahattin_zaim_universitesi,203211319,2024,İngiliz Dili Ve Edebiyatı,13
istanbul_sabahattin_zaim_universitesi,203211319,2024,İngilizce Mütercim Ve Tercümanlık,18
istanbul_sabahattin_zaim_universitesi,203211319,2024,İngilizce Öğretmenliği,97
istanbul_sabahattin_zaim_universitesi,203211319,2024,"İngilizce, Fransızca Mütercim Ve Tercümanlık",1
istanbul_sabahattin_zaim_universitesi,203211319,2024,Rus Dili Ve Edebiyatı,1
istanbul_sabahattin_zaim_universitesi,203211319,2024,Turizm Rehberliği,2
istanbul_sabahattin_zaim_universitesi,203211319,2024,Türkçe Öğretmenliği,1
istanbul_sabahattin_zaim_universitesi,203211319,2024,Özel Eğitim Öğretmenliği,1
istanbul_sabahattin_zaim_universitesi,203211326,2023,Alman Dili ve Edebiyatı,3
istanbul_sabahattin_zaim_universitesi,203211326,2023,Almanca Mütercim ve Tercümanlık (Fakülte),2
istanbul_sabahattin_zaim_universitesi,203211326,2023,Almanca Öğretmenliği,4
istanbul_sabahattin_zaim_universitesi,203211326,2023,Amerikan Kültürü ve Edebiyatı,3
istanbul_sabahattin_zaim_universitesi,203211326,2023,Arap Dili ve Edebiyatı,1
istanbul_sabahattin_zaim_universitesi,203211326,2023,Arapça Mütercim ve Tercümanlık (Yüksekokul),2
istanbul_sabahattin_zaim_universitesi,203211326,2023,Arkeoloji,1
istanbul_sabahattin_zaim_universitesi,203211326,2023,Coğrafya Öğretmenliği,3
istanbul_sabahattin_zaim_universitesi,203211326,2023,Denizcilik İşletmeleri Yönetimi,1
istanbul_sabahattin_zaim_universitesi,203211326,2023,Dilbilimi,1
istanbul_sabahattin_zaim_universitesi,203211326,2023,Felsefe,2
istanbul_sabahattin_zaim_universitesi,203211326,2023,Fransız Dili ve Edebiyatı,3
istanbul_sabahattin_zaim_universitesi,203211326,2023,Fransızca Öğretmenliği,4
istanbul_sabahattin_zaim_universitesi,203211326,2023,İç Mimarlık ve Çevre Tasarımı,7
istanbul_sabahattin_zaim_universitesi,203211326,2023,İngiliz Dili ve Edebiyatı,63
istanbul_sabahattin_zaim_universitesi,203211326,2023,İngilizce Mütercim ve Tercümanlık (Fakülte),59
istanbul_sabahattin_zaim_universitesi,203211326,2023,İngilizce Mütercim ve Tercümanlık (Yüksekokul),4
istanbul_sabahattin_zaim_universitesi,203211326,2023,İngilizce Öğretmenliği,194
istanbul_sabahattin_zaim_universitesi,203211326,2023,İspanyol Dili ve Edebiyatı,1
istanbul_sabahattin_zaim_universitesi,203211326,2023,İşletme (Açıköğretim),2
istanbul_sabahattin_zaim_universitesi,203211326,2023,İtalyan Dili ve Edebiyatı,1
istanbul_sabahattin_zaim_universitesi,203211326,2023,Kıbrıs,7
istanbul_sabahattin_zaim_universitesi,203211326,2023,Ön Lisans,13
istanbul_sabahattin_zaim_universitesi,203211326,2023,Psikoloji,1
istanbul_sabahattin_zaim_universitesi,203211326,2023,Rehberlik ve Psikolojik Danışmanlık,6
istanbul_sabahattin_zaim_universitesi,203211326,2023,Siyaset Bilimi ve Uluslararası İlişkiler,5
istanbul_sabahattin_zaim_universitesi,203211326,2023,Turizm Rehberliği (Fakülte),5
istanbul_sabahattin_zaim_universitesi,203211326,2023,Turizm Rehberliği (Yüksekokul),3
istanbul_sabahattin_zaim_universitesi,203211326,2023,Türkçe Öğretmenliği,6
istanbul_sabahattin_zaim_universitesi,203211326,2023,Yabancı,1
istanbul_sabahattin_zaim_universitesi,203211326,2024,Almanca Mütercim Ve Tercümanlık,2
istanbul_sabahattin_zaim_universitesi,203211326,2024,Almanca Öğretmenliği,10
istanbul_sabahattin_zaim_universitesi,203211326,2024,Amerikan Kültürü Ve Edebiyatı,4
istanbul_sabahattin_zaim_universitesi,203211326,2024,Arapça Mütercim Ve Tercümanlık,2
istanbul_sabahattin_zaim_universitesi,203211326,2024,Arapça Öğretmenliği,4
istanbul_sabahattin_zaim_universitesi,203211326,2024,Dil Ve Konuşma Terapisi,3
istanbul_sabahattin_zaim_universitesi,203211326,2024,Dilbilimi,1
istanbul_sabahattin_zaim_universitesi,203211326,2024,Ekonomi,1
istanbul_sabahattin_zaim_universitesi,203211326,2024,Finans Ve Bankacılık,1
istanbul_sabahattin_zaim_universitesi,203211326,2024,Fizyoterapi Ve Rehabilitasyon,1
istanbul_sabahattin_zaim_universitesi,203211326,2024,Fransız Dili Ve Edebiyatı,1
istanbul_sabahattin_zaim_universitesi,203211326,2024,Fransızca Mütercim Ve Tercümanlık,5
istanbul_sabahattin_zaim_universitesi,203211326,2024,Fransızca Öğretmenliği,3
istanbul_sabahattin_zaim_universitesi,203211326,2024,Havacılık Yönetimi,1
istanbul_sabahattin_zaim_universitesi,203211326,2024,Hemşirelik,1
istanbul_sabahattin_zaim_universitesi,203211326,2024,İngiliz Dili Ve Edebiyatı,131
istanbul_sabahattin_zaim_universitesi,203211326,2024,İngilizce Mütercim Ve Tercümanlık,68
istanbul_sabahattin_zaim_universitesi,203211326,2024,İngilizce Öğretmenliği,334
istanbul_sabahattin_zaim_universitesi,203211326,2024,İspanyol Dili Ve Edebiyatı,1
istanbul_sabahattin_zaim_universitesi,203211326,2024,İç Mimarlık Ve Çevre Tasarımı,1
istanbul_sabahattin_zaim_universitesi,203211326,2024,İşletme,3
istanbul_sabahattin_zaim_universitesi,203211326,2024,Moleküler Biyoloji Ve Genetik,2
istanbul_sabahattin_zaim_universitesi,203211326,2024,Okul Öncesi Öğretmenliği,1
istanbul_sabahattin_zaim_universitesi,203211326,2024,Psikoloji,3
istanbul_sabahattin_zaim_universitesi,203211326,2024,"Radyo, Televizyon Ve Sinema",1
istanbul_sabahattin_zaim_universitesi,203211326,2024,Rus Dili Ve Edebiyatı,2
istanbul_sabahattin_zaim_universitesi,203211326,2024,Sağlık Yönetimi,1
istanbul_sabahattin_zaim_universitesi,203211326,2024,Siyaset Bilimi Ve Kamu Yönetimi,1
istanbul_sabahattin_zaim_universitesi,203211326,2024,Siyaset Bilimi Ve Uluslararası İlişkiler,1
istanbul_sabahattin_zaim_universitesi,203211326,2024,Turizm İşletmeciliği,2
istanbul_sabahattin_zaim_universitesi,203211326,2024,Turizm Rehberliği,29
istanbul_sabahattin_zaim_universitesi,203211326,2024,Türk Dili Ve Edebiyatı,1
istanbul_sabahattin_zaim_universitesi,203211326,2024,Uluslararası İlişkiler,1
istanbul_sabahattin_zaim_universitesi,203211326,2024,Uluslararası Ticaret Ve Finansman,1
istanbul_sabahattin_zaim_universitesi,203211326,2024,Yeni Medya Ve İletişim,1
istanbul_sabahattin_zaim_universitesi,203211326,2024,Yönetim Bilişim Sistemleri,3
istanbul_sabahattin_zaim_universitesi,203211326,2024,Çalışma Ekonomisi Ve Endüstri İlişkileri,1
istanbul_sabahattin_zaim_universitesi,203211333,2023,İç Mimarlık ve Çevre Tasarımı,8
istanbul_sabahattin_zaim_universitesi,203211333,2023,Kıbrıs,12
istanbul_sabahattin_zaim_universitesi,203211333,2023,Okul Öncesi Öğretmenliği,8
istanbul_sabahattin_zaim_universitesi,203211333,2023,Ön Lisans,1
istanbul_sabahattin_zaim_universitesi,203211333,2023,Özel Eğitim Öğretmenliği,4
istanbul_sabahattin_zaim_universitesi,203211333,2023,Psikoloji,3
istanbul_sabahattin_zaim_universitesi,203211333,2024,Okul Öncesi Öğretmenliği,10
istanbul_sabahattin_zaim_universitesi,203211333,2024,Çocuk Gelişimi,2
istanbul_sabahattin_zaim_universitesi,203211347,2023,Çocuk Gelişimi (Açıköğretim),2
istanbul_sabahattin_zaim_universitesi,203211347,2023,Kıbrıs,3
istanbul_sabahattin_zaim_universitesi,203211347,2023,Okul Öncesi Öğretmenliği,7
istanbul_sabahattin_zaim_universitesi,203211347,2023,Ön Lisans,1
istanbul_sabahattin_zaim_universitesi,203211347,2023,Özel Eğitim Öğretmenliği,36
istanbul_sabahattin_zaim_universitesi,203211347,2023,Sosyal Bilgiler Öğretmenliği,3
istanbul_sabahattin_zaim_universitesi,203211347,2023,Türk Dili ve Edebiyatı,4
istanbul_sabahattin_zaim_universitesi,203211347,2023,Türkçe Öğretmenliği,4
istanbul_sabahattin_zaim_universitesi,203211347,2024,Dil Ve Konuşma Terapisi,1
istanbul_sabahattin_zaim_universitesi,203211347,2024,Gazetecilik,1
istanbul_sabahattin_zaim_universitesi,203211347,2024,Gerontoloji,1
istanbul_sabahattin_zaim_universitesi,203211347,2024,Halkla İlişkiler Ve Reklamcılık,1
istanbul_sabahattin_zaim_universitesi,203211347,2024,İletişim Ve Tasarımı,1
istanbul_sabahattin_zaim_universitesi,203211347,2024,Okul Öncesi Öğretmenliği,3
istanbul_sabahattin_zaim_universitesi,203211347,2024,Psikoloji,1
istanbul_sabahattin_zaim_universitesi,203211347,2024,"Radyo, Televizyon Ve Sinema",2
istanbul_sabahattin_zaim_universitesi,203211347,2024,Reklamcılık,1
istanbul_sabahattin_zaim_universitesi,203211347,2024,Sosyal Bilgiler Öğretmenliği,1
istanbul_sabahattin_zaim_universitesi,203211347,2024,Sosyal Hizmet,5
istanbul_sabahattin_zaim_universitesi,203211347,2024,Sosyal Hizmet (yüksekokul),2
istanbul_sabahattin_zaim_universitesi,203211347,2024,Televizyon Haberciliği Ve Programcılığı,1
istanbul_sabahattin_zaim_universitesi,203211347,2024,Türkçe Öğretmenliği,17
istanbul_sabahattin_zaim_universitesi,203211347,2024,Özel Eğitim Öğretmenliği,296
istanbul_sabahattin_zaim_universitesi,203211354,2023,Gastronomi ve Mutfak Sanatları (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203211354,2023,İlahiyat,5
istanbul_sabahattin_zaim_universitesi,203211354,2023,Kıbrıs,12
istanbul_sabahattin_zaim_universitesi,203211354,2023,Okul Öncesi Öğretmenliği,28
istanbul_sabahattin_zaim_universitesi,203211354,2023,Ön Lisans,6
istanbul_sabahattin_zaim_universitesi,203211354,2023,Özel Eğitim Öğretmenliği,139
istanbul_sabahattin_zaim_universitesi,203211354,2023,Psikoloji,2
istanbul_sabahattin_zaim_universitesi,203211354,2023,"Radyo, Televizyon ve Sinema",1
istanbul_sabahattin_zaim_universitesi,203211354,2023,Sınıf Öğretmenliği,1
istanbul_sabahattin_zaim_universitesi,203211354,2023,Siyaset Bilimi ve Kamu Yönetimi,1
istanbul_sabahattin_zaim_universitesi,203211354,2023,Siyaset Bilimi ve Uluslararası İlişkiler,1
istanbul_sabahattin_zaim_universitesi,203211354,2023,Sosyal Bilgiler Öğretmenliği,3
istanbul_sabahattin_zaim_universitesi,203211354,2023,Sosyal Hizmet (Açıköğretim),2
istanbul_sabahattin_zaim_universitesi,203211354,2023,Sosyal Hizmet (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203211354,2023,Türk Dili ve Edebiyatı,2
istanbul_sabahattin_zaim_universitesi,203211354,2023,Türk Dili ve Edebiyatı Öğretmenliği,4
istanbul_sabahattin_zaim_universitesi,203211354,2023,Türkçe Öğretmenliği,4
istanbul_sabahattin_zaim_universitesi,203211354,2023,Yönetim Bilişim Sistemleri (Açıköğretim),1
istanbul_sabahattin_zaim_universitesi,203211354,2023,Yönetim Bilişim Sistemleri (Yüksekokul),1
istanbul_sabahattin_zaim_universitesi,203211354,2024,Dil Ve Konuşma Terapisi,1
istanbul_sabahattin_zaim_universitesi,203211354,2024,Ekonomi,3
istanbul_sabahattin_zaim_universitesi,203211354,2024,Ekonomi Ve Finans,4
istanbul_sabahattin_zaim_universitesi,203211354,2024,Halkla İlişkiler Ve Tanıtım,1
istanbul_sabahattin_zaim_universitesi,203211354,2024,Havacılık Yönetimi,4
istanbul_sabahattin_zaim_universitesi,203211354,2024,İç Mimarlık,1
istanbul_sabahattin_zaim_universitesi,203211354,2024,İç Mimarlık Ve Çevre Tasarımı,1
istanbul_sabahattin_zaim_universitesi,203211354,2024,İşletme,12
istanbul_sabahattin_zaim_universitesi,203211354,2024,Okul Öncesi Öğretmenliği,18
istanbul_sabahattin_zaim_universitesi,203211354,2024,Psikoloji,2
istanbul_sabahattin_zaim_universitesi,203211354,2024,Rehberlik Ve Psikolojik Danışmanlık,2
istanbul_sabahattin_zaim_universitesi,203211354,2024,Sınıf Öğretmenliği,2
istanbul_sabahattin_zaim_universitesi,203211354,2024,Siyaset Bilimi Ve Uluslararası İlişkiler,1
istanbul_sabahattin_zaim_universitesi,203211354,2024,Sosyal Bilgiler Öğretmenliği,6
istanbul_sabahattin_zaim_universitesi,203211354,2024,Türk Dili Ve Edebiyatı,6
