university,yop_kodu,year,lise_adi,sehir,ilce,yerlesen_sayisi,is_ozel,is_fen,is_anadolu,is_acik_ogretim
fatih_sultan_mehmet_vakif_universitesi,201490108,2024,NECMETTİN ERBAKAN KIZ ANADOLU İMAM HATİP LİSESİ (OSMANİYE - MERKEZ),OSMANİYE,MERKEZ,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,AÇIK ÖĞRETİM LİSESİ ( - MERKEZE BAĞLI TAŞRA),,MERKEZE BAĞLI TAŞRA,32,False,False,False,True
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,AKYAZI KONURALP ANADOLU LİSESİ (SAKARYA - AKYAZI),SAKARYA,AKYAZI,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ARNAVUTKÖY ANADOLU LİSESİ (İSTANBUL - ARNAVUTKÖY),İSTANBUL,ARNAVUTKÖY,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ASİYE AĞAOĞLU ANADOLU LİSESİ (İSTANBUL - ÜMRANİYE),İSTANBUL,ÜMRANİYE,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ATAŞEHİR KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - ATAŞEHİR),İSTANBUL,ATAŞEHİR,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,AYAZAĞA ANADOLU İMAM HATİP LİSESİ (İSTANBUL - SARIYER),İSTANBUL,SARIYER,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,BAHATTİN YILDIZ ANADOLU LİSESİ (İSTANBUL - SULTANGAZİ),İSTANBUL,SULTANGAZİ,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,BAHÇELİEVLER DENEME ANADOLU LİSESİ (ANKARA - ÇANKAYA),ANKARA,ÇANKAYA,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,BAŞAKŞEHİR ÇOK PROGRAMLI ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,BAŞAKŞEHİR,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,BEHÇET CANBAZ ANADOLU LİSESİ (İSTANBUL - GAZİOSMANPAŞA),İSTANBUL,GAZİOSMANPAŞA,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,BURSA ERKEK LİSESİ (BURSA - OSMANGAZİ),BURSA,OSMANGAZİ,1,False,False,False,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,BÜYÜKÇEKMECE RECEP GÜNGÖR ANADOLU LİSESİ (İSTANBUL - BÜYÜKÇEKMECE),İSTANBUL,BÜYÜKÇEKMECE,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,CAHİT ELGİNKAN ANADOLU LİSESİ (KOCAELİ - İZMİT),KOCAELİ,İZMİT,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ÇARŞAMBA FEN LİSESİ (SAMSUN - ÇARŞAMBA),SAMSUN,ÇARŞAMBA,1,False,True,False,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,DEDE KORKUT ANADOLU LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,BAHÇELİEVLER,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,DİLNİHAT ÖZYEĞİN ANADOLU LİSESİ (İSTANBUL - BEYOĞLU),İSTANBUL,BEYOĞLU,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,DR. KEMAL NACİ EKŞİ ANADOLU LİSESİ (İSTANBUL - BAĞCILAR),İSTANBUL,BAĞCILAR,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,EMİRDAĞ ANADOLU LİSESİ (AFYONKARAHİSAR - EMİRDAĞ),AFYONKARAHİSAR,EMİRDAĞ,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ETİLER ANADOLU LİSESİ (İSTANBUL - BEŞİKTAŞ),İSTANBUL,BEŞİKTAŞ,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,FAHREDDİN KERİM GÖKAY ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,KÜÇÜKÇEKMECE,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,FUAT SEZGİN ANADOLU LİSESİ (İSTANBUL - SULTANGAZİ),İSTANBUL,SULTANGAZİ,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,FÜSUN YÖNDER ANADOLU LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,BAHÇELİEVLER,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,GAZİ ANADOLU LİSESİ (MALATYA - YEŞİLYURT),MALATYA,YEŞİLYURT,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,GİRESUN KIZ ANADOLU İMAM HATİP LİSESİ (GİRESUN - MERKEZ),GİRESUN,MERKEZ,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,GÖNEN ÖMER SEYFETTİN FEN LİSESİ (BALIKESİR - GÖNEN),BALIKESİR,GÖNEN,1,False,True,False,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,GÜMÜŞPALA MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - AVCILAR),İSTANBUL,AVCILAR,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,GÜRLEK-NAKİPOĞLU ANADOLU LİSESİ (İSTANBUL - BAKIRKÖY),İSTANBUL,BAKIRKÖY,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,HABUR ANADOLU LİSESİ (ŞIRNAK - SİLOPİ),ŞIRNAK,SİLOPİ,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,HALİDE EDİP ADIVAR ANADOLU LİSESİ (İSTANBUL - ÜSKÜDAR),İSTANBUL,ÜSKÜDAR,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,HALİL BEKMEZCİ ANADOLU LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,BAHÇELİEVLER,2,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,HİDAYET AYDOĞAN SOSYAL BİLİMLER LİSESİ (KAYSERİ - TALAS),KAYSERİ,TALAS,1,False,False,False,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,İBRAHİM TURHAN ANADOLU LİSESİ (İSTANBUL - ESENLER),İSTANBUL,ESENLER,2,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,İLKER-EREN ÇEVİK ANADOLU LİSESİ (MERSİN - SİLİFKE),MERSİN,SİLİFKE,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,İMMİB ERKAN AVCI MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,BAHÇELİEVLER,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,İSTANBUL ATATÜRK FEN LİSESİ (İSTANBUL - KADIKÖY),İSTANBUL,KADIKÖY,1,False,True,False,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,İTO BAŞAKŞEHİR KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,BAŞAKŞEHİR,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,KARAÇOBAN ANADOLU LİSESİ (ERZURUM - KARAÇOBAN),ERZURUM,KARAÇOBAN,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,KAZIM KARABEKİR ANADOLU İMAM HATİP LİSESİ (İSTANBUL - GAZİOSMANPAŞA),İSTANBUL,GAZİOSMANPAŞA,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,KAZIM KARABEKİR ANADOLU LİSESİ (VAN - İPEKYOLU),VAN,İPEKYOLU,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,KEMAL ATATÜRK ANADOLU LİSESİ (İSTANBUL - KADIKÖY),İSTANBUL,KADIKÖY,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,KEMAL HASOĞLU ANADOLU İMAM HATİP LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,BAHÇELİEVLER,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,KÜÇÜKÇEKMECE ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,KÜÇÜKÇEKMECE,2,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,MEHMET AKİF ERSOY ANADOLU LİSESİ (VAN - İPEKYOLU),VAN,İPEKYOLU,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,MEHMET BAYAZID ANADOLU LİSESİ (İSTANBUL - KADIKÖY),İSTANBUL,KADIKÖY,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,MEHMET BAYDAR ANADOLU LİSESİ (İSTANBUL - AVCILAR),İSTANBUL,AVCILAR,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,MUŞ ANADOLU İMAM HATİP LİSESİ (MUŞ - MERKEZ),MUŞ,MERKEZ,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,NURULLAH EREN ANADOLU LİSESİ (BİTLİS - MERKEZ),BİTLİS,MERKEZ,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ORHANGAZİ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - BAĞCILAR),İSTANBUL,BAĞCILAR,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ÖZEL AĞRI BAHÇEŞEHİR KOLEJİ ANADOLU LİSESİ (AĞRI - MERKEZ),AĞRI,MERKEZ,1,True,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ÖZEL AKSARAY VİZYON AKADEMİ FEN LİSESİ (AKSARAY - MERKEZ),AKSARAY,MERKEZ,1,True,True,False,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ÖZEL ANKARA AÇILIM KOLEJİ ANADOLU LİSESİ (ANKARA - ÇANKAYA),ANKARA,ÇANKAYA,1,True,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ÖZEL BAŞAKŞEHİR FİNAL ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,BAŞAKŞEHİR,1,True,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ÖZEL BİLTEK ANADOLU LİSESİ (İSTANBUL - ÜSKÜDAR),İSTANBUL,ÜSKÜDAR,1,True,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ÖZEL ÇARŞAMBA BİREY KOLEJİ ANADOLU LİSESİ (SAMSUN - ÇARŞAMBA),SAMSUN,ÇARŞAMBA,1,True,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ÖZEL ÇINAR ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,BAŞAKŞEHİR,1,True,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ÖZEL DÖRTYOL FİNAL ANADOLU LİSESİ (HATAY - DÖRTYOL),HATAY,DÖRTYOL,1,True,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ÖZEL ERZİNCAN DOĞA ANADOLU LİSESİ (ERZİNCAN - MERKEZ),ERZİNCAN,MERKEZ,1,True,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ÖZEL ERZURUM BİLGE ANADOLU LİSESİ (ERZURUM - AZİZİYE),ERZURUM,AZİZİYE,1,True,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ÖZEL ESENYURT UĞUR TEMEL LİSESİ (İSTANBUL - ESENYURT),İSTANBUL,ESENYURT,1,True,False,False,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ÖZEL FATİH BİRİKİM PROF. DR. NECMETTİN ERBAKAN ANADOLU LİSESİ (İSTANBUL - FATİH),İSTANBUL,FATİH,1,True,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ÖZEL GAZİOSMANPAŞA FEN BİLİMLERİ ANADOLU LİSESİ (İSTANBUL - GAZİOSMANPAŞA),İSTANBUL,GAZİOSMANPAŞA,1,True,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ÖZEL KEÇİÖREN SINAV ANADOLU LİSESİ (ANKARA - KEÇİÖREN),ANKARA,KEÇİÖREN,1,True,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ÖZEL MECİDİYEKÖY NAZMİ ARIKAN FEN BİLİMLERİ ANADOLU LİSESİ (İSTANBUL - ŞİŞLİ),İSTANBUL,ŞİŞLİ,1,True,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ÖZEL MUTLU EĞİTİM MODELİ ANADOLU LİSESİ (ŞANLIURFA - KARAKÖPRÜ),ŞANLIURFA,KARAKÖPRÜ,1,True,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ÖZEL SADIK YAMANOĞLU ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,BAŞAKŞEHİR,2,True,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ÖZEL SİVAS MODERN BİLİMLER AKADEMİSİ (MBA) FEN LİSESİ (SİVAS - MERKEZ),MBA) FEN LİSESİ (SİVAS,MERKEZ,1,True,True,False,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ÖZEL TARSUS ERDENİZ ANADOLU LİSESİ (MERSİN - TARSUS),MERSİN,TARSUS,1,True,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ÖZEL TATVAN BİREY ANADOLU LİSESİ (BİTLİS - TATVAN),BİTLİS,TATVAN,1,True,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ÖZEL TOKAT BAHÇEŞEHİR FEN LİSESİ (TOKAT - MERKEZ),TOKAT,MERKEZ,1,True,True,False,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,PINAR-BAHA ABALIOĞLU ANADOLU LİSESİ (DENİZLİ - MERKEZEFENDİ),DENİZLİ,MERKEZEFENDİ,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,SAĞMALCILAR ANADOLU LİSESİ (İSTANBUL - BAYRAMPAŞA),İSTANBUL,BAYRAMPAŞA,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,SALIPAZARI ANADOLU İMAM HATİP LİSESİ (SAMSUN - SALIPAZARI),SAMSUN,SALIPAZARI,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,SAMİHA AYVERDİ ANADOLU LİSESİ (İSTANBUL - ZEYTİNBURNU),İSTANBUL,ZEYTİNBURNU,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,SİYAVUŞPAŞA MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,BAHÇELİEVLER,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,SÜLEYMAN DEMİREL ANADOLU LİSESİ (ANKARA - SİNCAN),ANKARA,SİNCAN,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ŞAİR ABAY KONANBAY ANADOLU LİSESİ (İSTANBUL - SULTANGAZİ),İSTANBUL,SULTANGAZİ,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ŞANLIURFA ANADOLU LİSESİ (ŞANLIURFA - HALİLİYE),ŞANLIURFA,HALİLİYE,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ŞEHİT AHMET YILDIZ ANADOLU LİSESİ (İSTANBUL - BEYLİKDÜZÜ),İSTANBUL,BEYLİKDÜZÜ,2,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ŞEHİT DEMET SEZEN ÇOK PROGRAMLI ANADOLU LİSESİ (İSTANBUL - ARNAVUTKÖY),İSTANBUL,ARNAVUTKÖY,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ŞEHİT HALİT GÜLSER KIZ ANADOLU İMAM HATİP LİSESİ (DİYARBAKIR - KAYAPINAR),DİYARBAKIR,KAYAPINAR,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ŞEHİT MUHAMMED FAZLI DEMİR ANADOLU İMAM HATİP LİSESİ (İSTANBUL - SULTANBEYLİ),İSTANBUL,SULTANBEYLİ,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ŞEHİT MUSTAFA KAYMAKÇI ANADOLU İMAM HATİP LİSESİ (İSTANBUL - MALTEPE),İSTANBUL,MALTEPE,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ŞEHİT ONBAŞI HAKAN YUTKUN ANADOLU LİSESİ (BURSA - OSMANGAZİ),BURSA,OSMANGAZİ,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,TARABYA CEVAT KOÇAK ANADOLU LİSESİ (İSTANBUL - SARIYER),İSTANBUL,SARIYER,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,TENZİLE ERDOĞAN KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - ÜSKÜDAR),İSTANBUL,ÜSKÜDAR,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,URFA ANADOLU LİSESİ (ŞANLIURFA - HALİLİYE),ŞANLIURFA,HALİLİYE,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,VALİ MUAMMER GÜLER SOSYAL BİLİMLER LİSESİ (İSTANBUL - BEYLİKDÜZÜ),İSTANBUL,BEYLİKDÜZÜ,1,False,False,False,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,VAN-BORSA İSTANBUL MESLEKİ VE TEKNİK ANADOLU LİSESİ (VAN - EDREMİT),VAN,EDREMİT,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ZEHRA MUSTAFA DALGIÇ DIŞ TİCARET MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,KÜÇÜKÇEKMECE,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ZONGULDAK FEN LİSESİ (ZONGULDAK - MERKEZ),ZONGULDAK,MERKEZ,1,False,True,False,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2023,ZÜHTÜ KURTULMUŞ ANADOLU LİSESİ (İSTANBUL - ZEYTİNBURNU),İSTANBUL,ZEYTİNBURNU,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,ATATÜRK ANADOLU LİSESİ (SAKARYA - ADAPAZARI),SAKARYA,ADAPAZARI,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,ŞEHİT OSMAN ALTINKUYU ANADOLU LİSESİ (YALOVA - MERKEZ),YALOVA,MERKEZ,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,ŞEHİT SELÇUK GÜRDAL ANADOLU LİSESİ (İSTANBUL - ARNAVUTKÖY),İSTANBUL,ARNAVUTKÖY,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,ŞEHİT ŞİRİN DİRİL KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - BÜYÜKÇEKMECE),İSTANBUL,BÜYÜKÇEKMECE,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,TOKİ HALKALI ANADOLU İMAM HATİP LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,KÜÇÜKÇEKMECE,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,TOKİ KAYAŞEHİR ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,BAŞAKŞEHİR,2,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,TOSÇELİK SOSYAL BİLİMLER LİSESİ (OSMANİYE - MERKEZ),OSMANİYE,MERKEZ,1,False,False,False,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,TUNA ANADOLU LİSESİ (İSTANBUL - BAYRAMPAŞA),İSTANBUL,BAYRAMPAŞA,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,ÜMİT MERİÇ KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - ATAŞEHİR),İSTANBUL,ATAŞEHİR,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,ÜMRANİYE ŞEHİT EROL OLÇOK KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - ÜMRANİYE),İSTANBUL,ÜMRANİYE,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,ÜSKÜDAR MİHRİMAH SULTAN KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - ÜSKÜDAR),İSTANBUL,ÜSKÜDAR,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,AVCILAR ANADOLU LİSESİ (İSTANBUL - AVCILAR),İSTANBUL,AVCILAR,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,VAN ATATÜRK ANADOLU LİSESİ (VAN - İPEKYOLU),VAN,İPEKYOLU,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,YAHYA KEMAL BEYATLI ANADOLU LİSESİ (İSTANBUL - BAKIRKÖY),İSTANBUL,BAKIRKÖY,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,YAKUTİYE ANADOLU LİSESİ (ERZURUM - YAKUTİYE),ERZURUM,YAKUTİYE,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,AYSEL-SELAHATTİN ERKASAP SOSYAL BİLİMLER LİSESİ (KÜTAHYA - MERKEZ),KÜTAHYA,MERKEZ,1,False,False,False,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,BAFRA ALTINKAYA ANADOLU LİSESİ (SAMSUN - BAFRA),SAMSUN,BAFRA,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,BAFRA ANADOLU LİSESİ (SAMSUN - BAFRA),SAMSUN,BAFRA,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,BAĞCILAR GAZİ ANADOLU LİSESİ (İSTANBUL - BAĞCILAR),İSTANBUL,BAĞCILAR,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,BAĞCILAR İBNİ SİNA ANADOLU LİSESİ (İSTANBUL - BAĞCILAR),İSTANBUL,BAĞCILAR,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,BAKIRKÖY ANADOLU İMAM HATİP LİSESİ (İSTANBUL - BAKIRKÖY),İSTANBUL,BAKIRKÖY,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,BAŞİSKELE ANADOLU LİSESİ (KOCAELİ - BAŞİSKELE),KOCAELİ,BAŞİSKELE,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,BEHÇET CANBAZ ANADOLU LİSESİ (İSTANBUL - GAZİOSMANPAŞA),İSTANBUL,GAZİOSMANPAŞA,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,AÇIK ÖĞRETİM İMAM HATİP LİSESİ ( - MERKEZE BAĞLI TAŞRA),,MERKEZE BAĞLI TAŞRA,1,False,False,False,True
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,BERGAMA KIZ ANADOLU İMAM HATİP LİSESİ (İZMİR - BERGAMA),İZMİR,BERGAMA,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,BİTLİS ANADOLU LİSESİ (BİTLİS - MERKEZ),BİTLİS,MERKEZ,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,BTSO HÜSEYİN SUNGUR ANADOLU LİSESİ (BURSA - OSMANGAZİ),BURSA,OSMANGAZİ,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,BÜYÜKÇEKMECE RECEP GÜNGÖR ANADOLU LİSESİ (İSTANBUL - BÜYÜKÇEKMECE),İSTANBUL,BÜYÜKÇEKMECE,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,ÇARŞAMBA KIZ ANADOLU İMAM HATİP LİSESİ (SAMSUN - ÇARŞAMBA),SAMSUN,ÇARŞAMBA,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,EDREMİT ANADOLU LİSESİ (VAN - EDREMİT),VAN,EDREMİT,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,EMİNE GÖNCÜ ANADOLU LİSESİ (ŞANLIURFA - KARAKÖPRÜ),ŞANLIURFA,KARAKÖPRÜ,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,ERZİNCAN MİLLİ EGEMENLİK ANADOLU LİSESİ (ERZİNCAN - MERKEZ),ERZİNCAN,MERKEZ,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,ESENLER MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - ESENLER),İSTANBUL,ESENLER,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,ESENYURT NAKİPOĞLU CUMHURİYET ANADOLU LİSESİ (İSTANBUL - ESENYURT),İSTANBUL,ESENYURT,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,AÇIK ÖĞRETİM LİSESİ ( - MERKEZE BAĞLI TAŞRA),,MERKEZE BAĞLI TAŞRA,11,False,False,False,True
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,FİGEN SAKALLIOĞLU ANADOLU LİSESİ (SAKARYA - ERENLER),SAKARYA,ERENLER,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,GAZİOSMANPAŞA ANADOLU LİSESİ (İSTANBUL - GAZİOSMANPAŞA),İSTANBUL,GAZİOSMANPAŞA,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,GEBZE ANADOLU LİSESİ (KOCAELİ - GEBZE),KOCAELİ,GEBZE,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,GİRESUN MİMAR SİNAN ANADOLU LİSESİ (GİRESUN - MERKEZ),GİRESUN,MERKEZ,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,GÖKÇEBEY CUMHURİYET ANADOLU LİSESİ (ZONGULDAK - GÖKÇEBEY),ZONGULDAK,GÖKÇEBEY,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201490136,2024,GÖKTÜRK ALİ RIZA ÖZDERİCİ ANADOLU LİSESİ (İSTANBUL - EYÜPSULTAN),İSTANBUL,EYÜPSULTAN,1,False,False,True,False
